pct_name,pct_id,pct_num,reg_vot,DEM,RFK,LIB,ASP,GRN,CON,REP,AUR,YES,NO,total_pres,total_rcv,prop_dem,prop_rep,prop_rfk,prop_yes,prop_no,exception
37-700 Akutan,37-700,296,435,23,0,1,0,0,0,24,0,17,29,48,46,0.4791666666666667,0.5,0,0.3695652173913043,0.6304347826086957,FALSE
37-702 Aleknagik,37-702,297,164,17,3,1,0,1,0,44,0,27,37,66,64,0.25757575757575757,0.6666666666666666,0.045454545454545456,0.421875,0.578125,FALSE
37-704 Aleutians No. 1,37-704,298,152,11,0,0,0,0,0,7,0,13,4,18,17,0.6111111111111112,0.3888888888888889,0,0.7647058823529411,0.23529411764705882,TRUE
37-706 Aleutians No. 2,37-706,299,1778,226,5,2,0,4,1,288,1,206,224,527,430,0.428842504743833,0.5464895635673624,0.009487666034155597,0.4790697674418605,0.5209302325581395,FALSE
37-707 Aniak,37-707,300,313,54,3,2,0,2,3,40,0,35,65,104,100,0.5192307692307693,0.38461538461538464,0.028846153846153848,0.35,0.65,FALSE
37-708 Chignik,37-708,301,220,9,1,0,0,1,0,4,0,6,10,15,16,0.6,0.26666666666666666,0.06666666666666667,0.375,0.625,FALSE
37-709 Chuathbaluk,37-709,302,55,8,1,0,0,1,0,9,0,3,16,19,19,0.42105263157894735,0.47368421052631576,0.05263157894736842,0.15789473684210525,0.8421052631578947,FALSE
37-710 Clark's Point,37-710,303,46,11,1,0,0,0,0,7,0,5,10,19,15,0.5789473684210527,0.3684210526315789,0.05263157894736842,0.3333333333333333,0.6666666666666666,FALSE
37-712 Cold Bay,37-712,304,79,6,0,0,0,0,0,13,0,14,6,19,20,0.3157894736842105,0.6842105263157895,0,0.7,0.3,FALSE
37-713 Crooked Creek,37-713,305,63,13,1,0,1,0,0,4,0,8,11,19,19,0.6842105263157895,0.21052631578947367,0.05263157894736842,0.42105263157894735,0.5789473684210527,FALSE
37-714 Dillingham,37-714,306,1699,266,12,4,0,6,1,253,1,188,329,543,517,0.48987108655616945,0.46593001841620624,0.022099447513812154,0.36363636363636365,0.6363636363636364,FALSE
37-716 Egegik,37-716,307,95,0,1,0,0,0,0,10,0,5,2,11,7,0,0.9090909090909091,0.09090909090909091,0.7142857142857143,0.2857142857142857,FALSE
37-718 Ekwok,37-718,308,72,8,2,0,0,1,0,23,0,15,15,34,30,0.23529411764705882,0.6764705882352942,0.058823529411764705,0.5,0.5,FALSE
37-719 Goodnews Bay,37-719,309,198,32,1,0,0,2,1,18,1,16,39,55,55,0.5818181818181818,0.32727272727272727,0.01818181818181818,0.2909090909090909,0.7090909090909091,FALSE
37-720 King Cove,37-720,310,339,22,4,0,1,1,3,76,0,56,44,107,100,0.205607476635514,0.7102803738317757,0.037383177570093455,0.56,0.44,FALSE
37-722 King Salmon,37-722,311,356,40,3,0,0,0,2,80,1,68,55,126,123,0.31746031746031744,0.6349206349206349,0.023809523809523808,0.5528455284552846,0.44715447154471544,FALSE
37-724 Koliganek,37-724,312,113,31,3,0,0,0,0,38,0,24,37,72,61,0.4305555555555556,0.5277777777777778,0.041666666666666664,0.39344262295081966,0.6065573770491803,FALSE
37-726 Lake Iliamna No. 1,37-726,313,212,29,0,0,1,0,0,73,0,41,56,103,97,0.2815533980582524,0.7087378640776699,0,0.422680412371134,0.5773195876288659,FALSE
37-728 Lake Iliamna No. 2,37-728,314,163,23,7,2,4,2,1,33,2,29,40,74,69,0.3108108108108108,0.44594594594594594,0.0945945945945946,0.42028985507246375,0.5797101449275363,FALSE
37-730 Levelock,37-730,315,40,15,1,0,0,1,0,6,0,7,16,23,23,0.6521739130434783,0.2608695652173913,0.043478260869565216,0.30434782608695654,0.6956521739130435,FALSE
37-731 Lower Kalskag,37-731,316,150,30,3,0,0,1,0,23,3,20,40,60,60,0.5,0.38333333333333336,0.05,0.3333333333333333,0.6666666666666666,FALSE
37-732 Manokotak,37-732,317,332,24,2,0,0,0,1,74,1,23,73,102,96,0.23529411764705882,0.7254901960784313,0.0196078431372549,0.23958333333333334,0.7604166666666666,TRUE
37-734 Naknek,37-734,318,417,46,4,1,0,0,0,88,0,69,63,139,132,0.33093525179856115,0.6330935251798561,0.02877697841726619,0.5227272727272727,0.4772727272727273,FALSE
37-736 New Stuyahok,37-736,319,297,39,0,0,0,2,1,7,2,16,37,51,53,0.7647058823529411,0.13725490196078433,0,0.3018867924528302,0.6981132075471698,FALSE
37-738 Nondalton,37-738,320,282,24,0,0,0,1,0,13,0,13,26,38,39,0.631578947368421,0.34210526315789475,0,0.3333333333333333,0.6666666666666666,FALSE
37-740 Pedro Bay,37-740,321,34,3,2,1,0,0,0,8,0,10,4,14,14,0.21428571428571427,0.5714285714285714,0.14285714285714285,0.7142857142857143,0.2857142857142857,FALSE
37-742 Port Heiden,37-742,322,62,13,0,0,0,1,0,10,0,7,16,24,23,0.5416666666666666,0.4166666666666667,0,0.30434782608695654,0.6956521739130435,FALSE
37-744 Sand Point,37-744,323,429,33,2,1,0,2,0,83,0,80,39,121,119,0.2727272727272727,0.6859504132231405,0.01652892561983471,0.6722689075630253,0.3277310924369748,FALSE
37-746 Sleetmute,37-746,324,99,14,1,0,1,1,1,6,0,3,18,24,21,0.5833333333333334,0.25,0.041666666666666664,0.14285714285714285,0.8571428571428571,FALSE
37-748 South Naknek,37-748,325,53,6,2,0,0,2,0,5,0,5,5,15,10,0.4,0.3333333333333333,0.13333333333333333,0.5,0.5,FALSE
37-750 St. George Island,37-750,326,31,2,1,0,0,0,0,3,0,0,5,6,5,0.3333333333333333,0.5,0.16666666666666666,0,1,FALSE
37-752 St. Paul Island,37-752,327,259,75,5,0,0,3,0,22,0,45,55,105,100,0.7142857142857143,0.20952380952380953,0.047619047619047616,0.45,0.55,FALSE
37-754 Togiak,37-754,328,587,48,6,3,1,2,0,75,0,61,78,135,139,0.35555555555555557,0.5555555555555556,0.044444444444444446,0.43884892086330934,0.5611510791366906,FALSE
37-756 Tyonek,37-756,329,380,29,0,0,0,0,0,8,0,13,22,37,35,0.7837837837837838,0.21621621621621623,0,0.37142857142857144,0.6285714285714286,FALSE
37-758 Upper Kalskag,37-758,330,127,32,1,0,1,0,0,19,1,18,37,54,55,0.5925925925925926,0.35185185185185186,0.018518518518518517,0.32727272727272727,0.6727272727272727,FALSE
38-800 Akiachak,38-800,331,443,75,14,1,0,2,3,62,0,60,95,157,155,0.47770700636942676,0.39490445859872614,0.08917197452229299,0.3870967741935484,0.6129032258064516,FALSE
38-802 Akiak,38-802,332,257,34,8,2,3,1,2,36,1,33,53,87,86,0.39080459770114945,0.41379310344827586,0.09195402298850575,0.38372093023255816,0.6162790697674418,FALSE
38-806 Atmautluak,38-806,333,210,22,5,0,0,0,2,11,1,16,26,41,42,0.5365853658536586,0.2682926829268293,0.12195121951219512,0.38095238095238093,0.6190476190476191,FALSE
38-808 Bethel No. 1,38-808,334,2100,300,19,5,0,3,4,245,2,189,351,578,540,0.5190311418685121,0.42387543252595156,0.0328719723183391,0.35,0.65,FALSE
38-810 Bethel No. 2,38-810,335,1935,275,19,8,3,0,5,254,2,218,318,566,536,0.48586572438162545,0.44876325088339225,0.03356890459363958,0.40671641791044777,0.5932835820895522,FALSE
38-812 Chefornak,38-812,336,321,66,8,2,0,1,1,17,1,22,74,96,96,0.6875,0.17708333333333334,0.08333333333333333,0.22916666666666666,0.7708333333333334,FALSE
38-813 Chevak,38-813,337,554,69,14,0,0,0,1,42,2,50,73,128,123,0.5390625,0.328125,0.109375,0.4065040650406504,0.5934959349593496,FALSE
38-818 Eek,38-818,338,229,43,6,0,0,1,5,38,0,28,63,93,91,0.46236559139784944,0.40860215053763443,0.06451612903225806,0.3076923076923077,0.6923076923076923,FALSE
38-822 Kasigluk,38-822,339,363,43,5,1,0,0,0,13,2,18,45,64,63,0.671875,0.203125,0.078125,0.2857142857142857,0.7142857142857143,FALSE
38-824 Kipnuk,38-824,340,455,49,5,0,1,0,2,50,1,41,68,108,109,0.4537037037037037,0.46296296296296297,0.046296296296296294,0.3761467889908257,0.6238532110091743,FALSE
38-826 Kongiganak,38-826,341,324,40,6,0,0,4,2,38,0,33,61,90,94,0.4444444444444444,0.4222222222222222,0.06666666666666667,0.35106382978723405,0.648936170212766,FALSE
38-828 Kwethluk,38-828,342,477,84,12,0,2,0,0,35,0,35,94,133,129,0.631578947368421,0.2631578947368421,0.09022556390977443,0.2713178294573643,0.7286821705426356,FALSE
38-830 Kwigillingok,38-830,343,237,25,1,0,1,0,2,49,0,21,58,78,79,0.32051282051282054,0.6282051282051282,0.01282051282051282,0.26582278481012656,0.7341772151898734,TRUE
38-836 Mekoryuk,38-836,344,137,29,3,0,1,0,3,29,0,18,47,65,65,0.4461538461538462,0.4461538461538462,0.046153846153846156,0.27692307692307694,0.7230769230769231,FALSE
38-838 Napakiak,38-838,345,224,35,5,0,0,2,1,23,2,24,45,68,69,0.5147058823529411,0.3382352941176471,0.07352941176470588,0.34782608695652173,0.6521739130434783,FALSE
38-840 Napaskiak,38-840,346,303,44,7,1,0,0,3,12,0,17,51,67,68,0.6567164179104478,0.1791044776119403,0.1044776119402985,0.25,0.75,FALSE
38-842 Newtok,38-842,347,200,21,6,1,1,1,1,18,3,18,37,52,55,0.40384615384615385,0.34615384615384615,0.11538461538461539,0.32727272727272727,0.6727272727272727,FALSE
38-844 Nightmute,38-844,348,146,11,1,0,1,1,1,13,2,14,17,30,31,0.36666666666666664,0.43333333333333335,0.03333333333333333,0.45161290322580644,0.5483870967741935,FALSE
38-846 Nunapitchuk,38-846,349,328,39,12,1,0,2,5,39,0,22,71,98,93,0.3979591836734694,0.3979591836734694,0.12244897959183673,0.23655913978494625,0.7634408602150538,FALSE
38-848 Quinhagak,38-848,350,471,62,9,1,1,1,6,48,1,33,100,129,133,0.4806201550387597,0.37209302325581395,0.06976744186046512,0.24812030075187969,0.7518796992481203,FALSE
38-852 Toksook Bay,38-852,351,429,80,14,4,0,0,3,71,1,51,122,173,173,0.4624277456647399,0.41040462427745666,0.08092485549132948,0.2947976878612717,0.7052023121387283,FALSE
38-854 Tuluksak,38-854,352,260,33,9,2,2,2,5,24,1,34,44,78,78,0.4230769230769231,0.3076923076923077,0.11538461538461539,0.4358974358974359,0.5641025641025641,FALSE
38-856 Tuntutuliak,38-856,353,291,61,5,1,0,2,4,43,1,29,86,117,115,0.5213675213675214,0.36752136752136755,0.042735042735042736,0.25217391304347825,0.7478260869565218,FALSE
38-858 Tununak,38-858,354,244,44,9,0,2,1,2,17,2,33,47,77,80,0.5714285714285714,0.22077922077922077,0.11688311688311688,0.4125,0.5875,FALSE
39-900 Alakanuk,39-900,355,387,37,14,0,0,1,0,30,3,24,56,85,80,0.43529411764705883,0.35294117647058826,0.16470588235294117,0.3,0.7,FALSE
39-902 Brevig Mission,39-902,356,232,50,5,1,0,0,1,38,2,23,73,97,96,0.5154639175257731,0.3917525773195876,0.05154639175257732,0.23958333333333334,0.7604166666666666,FALSE
39-906 Diomede,39-906,357,44,6,1,0,0,0,0,3,0,6,4,10,10,0.6,0.3,0.1,0.6,0.4,FALSE
39-908 Elim,39-908,358,199,32,7,0,0,1,1,60,1,29,63,102,92,0.3137254901960784,0.5882352941176471,0.06862745098039216,0.31521739130434784,0.6847826086956522,FALSE
39-910 Emmonak,39-910,359,507,79,9,1,0,1,0,49,2,45,97,141,142,0.5602836879432624,0.3475177304964539,0.06382978723404255,0.31690140845070425,0.6830985915492958,FALSE
39-912 Gambell,39-912,360,422,58,11,0,0,0,1,64,3,49,71,137,120,0.4233576642335766,0.46715328467153283,0.08029197080291971,0.4083333333333333,0.5916666666666667,FALSE
39-914 Golovin,39-914,361,107,29,0,0,0,0,0,20,0,7,38,49,45,0.5918367346938775,0.40816326530612246,0,0.15555555555555556,0.8444444444444444,FALSE
39-916 Hooper Bay,39-916,362,670,81,9,0,0,0,0,65,5,52,104,160,156,0.50625,0.40625,0.05625,0.3333333333333333,0.6666666666666666,FALSE
39-918 Kotlik,39-918,363,339,59,6,0,0,1,1,39,3,30,78,109,108,0.5412844036697247,0.3577981651376147,0.05504587155963303,0.2777777777777778,0.7222222222222222,FALSE
39-920 Koyuk,39-920,364,202,34,2,0,3,0,0,56,0,40,52,95,92,0.35789473684210527,0.5894736842105263,0.021052631578947368,0.43478260869565216,0.5652173913043478,FALSE
39-921 Marshall,39-921,365,280,31,5,0,0,0,2,45,1,30,53,84,83,0.36904761904761907,0.5357142857142857,0.05952380952380952,0.3614457831325301,0.6385542168674698,FALSE
39-922 Mountain Village,39-922,366,427,65,7,1,0,1,1,52,2,46,82,129,128,0.5038759689922481,0.40310077519379844,0.05426356589147287,0.359375,0.640625,FALSE
39-924 Nome No. 1,39-924,367,1017,153,12,1,3,3,0,125,1,89,193,298,282,0.5134228187919463,0.41946308724832215,0.040268456375838924,0.31560283687943264,0.6843971631205674,FALSE
39-926 Nome No. 2,39-926,368,1718,287,25,6,1,8,2,242,6,180,374,577,554,0.49740034662045063,0.4194107452339688,0.043327556325823226,0.3249097472924188,0.6750902527075813,FALSE
39-928 Nunam Iqua,39-928,369,124,19,2,1,0,0,2,12,0,13,23,36,36,0.5277777777777778,0.3333333333333333,0.05555555555555555,0.3611111111111111,0.6388888888888888,FALSE
39-930 Pilot Station,39-930,370,360,55,10,1,0,1,2,19,3,18,71,91,89,0.6043956043956044,0.2087912087912088,0.10989010989010989,0.20224719101123595,0.797752808988764,FALSE
39-931 Russian Mission,39-931,371,225,23,4,1,0,2,2,23,1,23,33,56,56,0.4107142857142857,0.4107142857142857,0.07142857142857142,0.4107142857142857,0.5892857142857143,FALSE
39-932 Savoonga,39-932,372,484,94,13,1,2,2,0,41,2,46,108,155,154,0.6064516129032258,0.2645161290322581,0.08387096774193549,0.2987012987012987,0.7012987012987013,FALSE
39-934 Scammon Bay,39-934,373,371,54,3,1,0,0,0,42,3,41,61,103,102,0.5242718446601942,0.4077669902912621,0.02912621359223301,0.4019607843137255,0.5980392156862745,FALSE
39-936 Shaktoolik,39-936,374,158,20,1,0,0,0,1,32,0,20,33,54,53,0.37037037037037035,0.5925925925925926,0.018518518518518517,0.37735849056603776,0.6226415094339622,FALSE
39-938 Shishmaref,39-938,375,392,127,5,1,0,0,1,36,2,63,103,172,166,0.7383720930232558,0.20930232558139536,0.029069767441860465,0.3795180722891566,0.6204819277108434,FALSE
39-940 St. Mary's,39-940,376,421,84,4,0,0,0,0,25,1,42,71,114,113,0.7368421052631579,0.21929824561403508,0.03508771929824561,0.37168141592920356,0.6283185840707964,FALSE
39-942 St. Michael,39-942,377,250,21,5,0,0,2,0,30,1,16,42,59,58,0.3559322033898305,0.5084745762711864,0.0847457627118644,0.27586206896551724,0.7241379310344828,FALSE
39-944 Stebbins,39-944,378,322,30,8,0,0,0,1,33,0,23,48,72,71,0.4166666666666667,0.4583333333333333,0.1111111111111111,0.323943661971831,0.676056338028169,FALSE
39-946 Teller,39-946,379,147,19,1,0,0,0,2,14,0,16,15,36,31,0.5277777777777778,0.3888888888888889,0.027777777777777776,0.5161290322580645,0.4838709677419355,FALSE
39-948 Unalakleet,39-948,380,517,120,7,1,0,0,1,88,0,86,120,217,206,0.5529953917050692,0.4055299539170507,0.03225806451612903,0.4174757281553398,0.5825242718446602,FALSE
39-950 Wales,39-950,381,64,5,0,0,0,1,0,2,0,1,7,8,8,0.625,0.25,0,0.125,0.875,FALSE
39-952 White Mountain,39-952,382,146,43,4,0,0,0,0,21,1,22,39,69,61,0.6231884057971014,0.30434782608695654,0.057971014492753624,0.36065573770491804,0.639344262295082,FALSE
40-002 Ambler,40-002,383,158,17,0,0,0,0,0,21,2,16,24,40,40,0.425,0.525,0,0.4,0.6,FALSE
40-004 Anaktuvuk Pass,40-004,384,257,26,0,1,0,0,0,26,2,22,32,55,54,0.4727272727272727,0.4727272727272727,0,0.4074074074074074,0.5925925925925926,FALSE
40-006 Atqasuk,40-006,385,155,7,2,0,0,0,0,26,0,13,24,35,37,0.2,0.7428571428571429,0.05714285714285714,0.35135135135135137,0.6486486486486487,TRUE
40-008 Utqiagvik,40-008,386,966,109,9,2,1,0,1,125,0,96,142,247,238,0.44129554655870445,0.5060728744939271,0.03643724696356275,0.40336134453781514,0.5966386554621849,FALSE
40-010 Browerville,40-010,387,1994,278,19,2,0,3,1,331,6,235,392,640,627,0.434375,0.5171875,0.0296875,0.3748006379585327,0.6251993620414673,FALSE
40-012 Buckland,40-012,388,291,30,6,0,0,3,0,40,2,17,57,81,74,0.37037037037037035,0.49382716049382713,0.07407407407407407,0.22972972972972974,0.7702702702702703,FALSE
40-014 Deering,40-014,389,86,18,3,0,1,1,0,13,0,13,23,36,36,0.5,0.3611111111111111,0.08333333333333333,0.3611111111111111,0.6388888888888888,FALSE
40-016 Kaktovik,40-016,390,188,12,0,1,0,1,1,57,1,28,41,73,69,0.1643835616438356,0.7808219178082192,0,0.4057971014492754,0.5942028985507246,FALSE
40-018 Kiana,40-018,391,252,24,5,1,0,0,1,28,0,15,32,59,47,0.4067796610169492,0.4745762711864407,0.0847457627118644,0.3191489361702128,0.6808510638297872,FALSE
40-020 Kivalina,40-020,392,239,17,6,4,1,2,2,25,2,26,34,59,60,0.288135593220339,0.423728813559322,0.1016949152542373,0.43333333333333335,0.5666666666666667,FALSE
40-022 Kobuk,40-022,393,80,20,0,0,0,0,1,14,2,13,21,37,34,0.5405405405405406,0.3783783783783784,0,0.38235294117647056,0.6176470588235294,FALSE
40-024 Kotzebue,40-024,394,1917,280,21,4,1,4,3,242,10,193,353,565,546,0.49557522123893805,0.4283185840707965,0.037168141592920353,0.3534798534798535,0.6465201465201466,FALSE
40-026 Noatak,40-026,395,332,19,9,3,0,1,1,66,0,37,60,99,97,0.1919191919191919,0.6666666666666666,0.09090909090909091,0.38144329896907214,0.6185567010309279,TRUE
40-028 Noorvik,40-028,396,362,27,4,2,1,0,2,57,1,34,47,94,81,0.2872340425531915,0.6063829787234043,0.0425531914893617,0.41975308641975306,0.5802469135802469,FALSE
40-030 Nuiqsut,40-030,397,271,18,3,0,0,1,0,15,1,8,33,38,41,0.47368421052631576,0.39473684210526316,0.07894736842105263,0.1951219512195122,0.8048780487804879,FALSE
40-032 Point Hope,40-032,398,464,41,8,2,1,0,0,66,1,56,62,119,118,0.3445378151260504,0.5546218487394958,0.06722689075630252,0.4745762711864407,0.5254237288135594,FALSE
40-034 Point Lay,40-034,399,155,9,1,2,1,1,0,15,1,13,15,30,28,0.3,0.5,0.03333333333333333,0.4642857142857143,0.5357142857142857,FALSE
40-036 Selawik,40-036,400,427,19,4,0,0,0,0,54,0,32,33,77,65,0.24675324675324675,0.7012987012987013,0.05194805194805195,0.49230769230769234,0.5076923076923077,FALSE
40-038 Shungnak,40-038,401,143,30,1,0,0,0,0,15,0,11,31,46,42,0.6521739130434783,0.32608695652173914,0.021739130434782608,0.2619047619047619,0.7380952380952381,FALSE
40-040 Wainwright,40-040,402,371,29,2,2,0,0,0,93,2,50,74,128,124,0.2265625,0.7265625,0.015625,0.4032258064516129,0.5967741935483871,FALSE
District 1 - Absentee,1-Jan,404,0,1311,42,21,2,16,4,1608,14,1498,1341,3018,2839,0.43439363817097415,0.532803180914513,0.013916500994035786,0.5276505811905601,0.4723494188094399,FALSE
District 2 - Absentee,1-Feb,405,0,2455,69,21,4,34,2,2026,16,1879,2576,4627,4455,0.530581370218284,0.43786470715366327,0.014912470283120812,0.4217732884399551,0.5782267115600449,FALSE
District 3 - Absentee,1-Mar,406,0,1726,31,22,9,22,5,846,14,861,1645,2675,2506,0.645233644859813,0.31626168224299067,0.011588785046728972,0.3435754189944134,0.6564245810055865,FALSE
District 4 - Absentee,1-Apr,407,0,1241,19,10,4,19,0,352,13,370,1191,1658,1561,0.7484921592279855,0.21230398069963813,0.011459589867310011,0.2370275464445868,0.7629724535554132,FALSE
District 5 - Absentee,3-May,408,0,1476,47,38,6,30,5,1490,12,1300,1578,3104,2878,0.47551546391752575,0.4800257731958763,0.015141752577319588,0.45170257123002083,0.5482974287699791,FALSE
District 6 - Absentee,3-Jun,409,0,1195,31,14,3,23,10,1081,11,1042,1186,2368,2228,0.5046452702702703,0.4565033783783784,0.013091216216216216,0.46768402154398564,0.5323159784560144,FALSE
District 7 - Absentee,3-Jul,410,0,566,23,10,5,6,4,1078,4,951,634,1696,1585,0.33372641509433965,0.6356132075471698,0.013561320754716982,0.6,0.4,FALSE
District 8 - Absentee,3-Aug,411,0,787,24,10,6,4,3,1412,6,1321,833,2252,2154,0.3494671403197158,0.6269982238010657,0.010657193605683837,0.6132776230269267,0.3867223769730734,FALSE
District 9 - Absentee,3-Sep,412,0,1970,37,15,9,24,3,1202,8,1172,2002,3268,3174,0.6028151774785802,0.3678090575275398,0.011321909424724603,0.3692501575299307,0.6307498424700693,FALSE
District 10 - Absentee,3-Oct,413,0,1155,24,15,3,16,4,724,5,726,1165,1946,1891,0.5935251798561151,0.3720452209660843,0.012332990750256937,0.38392384981491273,0.6160761501850872,FALSE
District 11 - Absentee,3-Nov,414,0,1522,28,24,4,15,2,926,5,886,1555,2526,2441,0.6025336500395883,0.3665874901029295,0.011084718923198733,0.362965997541991,0.637034002458009,FALSE
District 12 - Absentee,3-Dec,415,0,1237,21,9,5,12,1,676,9,606,1290,1970,1896,0.6279187817258883,0.3431472081218274,0.01065989847715736,0.31962025316455694,0.680379746835443,FALSE
District 13 - Absentee,13-3,416,0,1043,23,13,5,13,4,543,6,548,1001,1650,1549,0.6321212121212121,0.3290909090909091,0.013939393939393939,0.3537766300839251,0.6462233699160749,FALSE
District 14 - Absentee,14-3,417,0,1289,31,14,3,21,3,474,10,483,1304,1845,1787,0.6986449864498645,0.25691056910569104,0.016802168021680216,0.2702853945159485,0.7297146054840515,FALSE
District 15 - Absentee,15-3,418,0,1243,33,23,1,10,2,809,5,756,1296,2126,2052,0.5846660395108184,0.3805268109125118,0.015522107243650047,0.3684210526315789,0.631578947368421,FALSE
District 16 - Absentee,16-3,419,0,1497,34,22,0,15,1,664,12,647,1524,2245,2171,0.666815144766147,0.29576837416481067,0.015144766146993319,0.2980193459235375,0.7019806540764625,FALSE
District 17 - Absentee,17-3,420,0,1591,24,21,2,22,2,578,11,607,1538,2251,2145,0.706796979120391,0.2567747667703243,0.010661928031985785,0.282983682983683,0.717016317016317,FALSE
District 18 - Absentee,18-3,421,0,733,23,13,2,3,1,786,2,682,657,1563,1339,0.4689699296225208,0.5028790786948176,0.01471529110684581,0.5093353248693054,0.49066467513069456,FALSE
District 19 - Absentee,19-3,422,0,774,12,7,0,17,2,308,11,292,781,1131,1073,0.6843501326259946,0.2723253757736516,0.010610079575596816,0.2721342031686859,0.727865796831314,FALSE
District 20 - Absentee,20-3,423,0,1150,18,7,8,11,4,591,8,539,1173,1797,1712,0.6399554813578185,0.328881469115192,0.01001669449081803,0.3148364485981308,0.6851635514018691,FALSE
District 21 - Absentee,21-3,424,0,1567,27,15,10,39,2,798,6,812,1573,2464,2385,0.6359577922077922,0.32386363636363635,0.010957792207792208,0.34046121593291406,0.659538784067086,FALSE
District 22 - Absentee,22-3,425,0,703,16,11,1,7,4,462,8,449,705,1212,1154,0.58003300330033,0.3811881188118812,0.013201320132013201,0.38908145580589254,0.6109185441941074,FALSE
District 23 - Absentee,23-3,426,0,1344,33,37,9,15,4,1275,5,1142,1416,2722,2558,0.4937545922116091,0.46840558412931665,0.012123438648052902,0.4464425332290852,0.5535574667709148,FALSE
District 24 - Absentee,24-3,427,0,874,34,24,4,10,4,1076,9,973,951,2035,1924,0.4294840294840295,0.5287469287469287,0.016707616707616706,0.5057172557172557,0.49428274428274427,FALSE
District 25 - Absentee,25-3,428,0,653,24,14,7,13,3,863,2,765,735,1579,1500,0.4135528815706143,0.5465484483850538,0.015199493350221659,0.51,0.49,FALSE
District 26 - Absentee,26-3,429,0,450,12,6,2,5,0,898,5,811,493,1378,1304,0.3265602322206096,0.6516690856313497,0.008708272859216255,0.6219325153374233,0.37806748466257667,FALSE
District 27 - Absentee,27-3,430,0,401,17,13,1,4,1,867,1,762,456,1305,1218,0.30727969348659,0.66436781609195406,0.013026819923371647,0.625615763546798,0.37438423645320196,FALSE
District 28 - Absentee,28-3,431,0,478,13,15,4,5,2,869,3,777,547,1389,1324,0.3441324694024478,0.6256299496040317,0.009359251259899209,0.5868580060422961,0.4131419939577039,FALSE
District 29 - Absentee,29-3,432,0,754,31,26,6,15,1,1170,6,1058,840,2009,1898,0.375311100049776,0.5823792931806869,0.015430562468889995,0.5574288724973656,0.44257112750263433,FALSE
District 30 - Absentee,30,433,0,1168,38,19,3,15,7,2061,5,1923,1264,3316,3187,0.35223160434258144,0.6215319662243667,0.011459589867310011,0.6033887668653907,0.39661123313460933,FALSE
District 31 - Absentee,31-4,434,0,574,20,10,4,6,1,534,2,473,565,1151,1038,0.49869678540399653,0.4639443961772372,0.01737619461337967,0.4556840077071291,0.5443159922928709,FALSE
District 32 - Absentee,32-4,435,0,415,6,13,3,7,2,557,4,509,391,1007,900,0.41211519364448856,0.5531281032770605,0.005958291956305859,0.5655555555555556,0.43444444444444447,FALSE
District 33 - Absentee,33-4,436,0,472,16,14,7,10,0,738,4,683,502,1261,1185,0.37430610626486915,0.5852498017446471,0.012688342585249802,0.5763713080168776,0.42362869198312236,FALSE
District 34 - Absentee,34-4,437,0,748,24,18,4,10,8,734,3,667,788,1549,1455,0.4828921885087153,0.47385409941898,0.015493867010974823,0.4584192439862543,0.5415807560137457,FALSE
District 35 - Absentee,35-4,438,0,813,16,19,3,24,5,527,5,505,817,1412,1322,0.5757790368271954,0.37322946175637395,0.0113314447592068,0.38199697428139184,0.6180030257186082,FALSE
District 36 - Absentee,36,439,0,872,38,15,11,11,3,1391,10,1325,927,2351,2252,0.3709059974478945,0.5916631220757125,0.016163334751169715,0.5883658969804618,0.4116341030195382,FALSE
District 37 - Absentee,37,440,0,560,19,8,1,7,2,539,3,470,566,1139,1036,0.4916593503072871,0.47322212467076386,0.016681299385425813,0.45366795366795365,0.5463320463320464,FALSE
District 38 - Absentee,38-4,441,0,331,17,4,3,1,3,168,2,179,327,529,506,0.6257088846880907,0.31758034026465026,0.03213610586011342,0.35375494071146246,0.6462450592885376,FALSE
District 39 - Absentee,39,442,0,275,14,2,2,2,0,204,4,196,281,503,477,0.5467196819085487,0.40556660039761433,0.027833001988071572,0.4109014675052411,0.589098532494759,FALSE
District 40 - Absentee,40-2,443,0,228,16,1,1,2,1,190,4,180,246,443,426,0.5146726862302483,0.4288939051918736,0.03611738148984198,0.4225352112676056,0.5774647887323944,FALSE
District 1 - Early Voting,NA,444,0,13,0,0,0,0,0,7,0,6,13,20,19,0.65,0.35,0,0.3157894736842105,0.6842105263157895,FALSE
District 2 - Early Voting,NA,445,0,40,1,2,0,2,0,30,0,26,48,75,74,0.5333333333333333,0.4,0.013333333333333334,0.35135135135135137,0.6486486486486487,FALSE
District 3 - Early Voting,NA,446,0,2043,37,20,9,17,7,1403,8,1199,2260,3544,3459,0.5764672686230248,0.3958803611738149,0.01044018058690745,0.34663197455912115,0.6533680254408789,FALSE
District 4 - Early Voting,NA,447,0,2656,45,23,9,41,7,1033,18,937,2811,3832,3748,0.6931106471816284,0.2695720250521921,0.01174321503131524,0.25,0.75,FALSE
District 5 - Early Voting,NA,448,0,27,0,0,0,0,1,34,0,32,28,62,60,0.43548387096774194,0.5483870967741935,0,0.5333333333333333,0.4666666666666667,FALSE
District 6 - Early Voting,NA,449,0,1804,48,27,5,42,8,2107,13,1976,1980,4054,3956,0.444992599901332,0.5197335964479527,0.011840157868771583,0.4994944388270981,0.5005055611729019,FALSE
